,course_id,course_title,url,is_paid,price,num_subscribers,num_reviews,num_lectures,level,content_duration,published_timestamp,subject
423,233294,financial translation,https://www.udemy.com/financial-translation/,True,20,167,6,29,beginner level,1.5,2014-06-11 17:50:13+00:00,business finance
424,281844,how to pick stocks,https://www.udemy.com/pickwinningstocks/,True,20,131,3,28,all levels,1.5,2014-09-15 19:45:17+00:00,business finance
425,1072156,binary beginners mastery strategy.,https://www.udemy.com/binary-beginners-mastery-strategy/,False,0,927,8,14,beginner level,1.0,2017-05-02 18:58:47+00:00,business finance
426,607362,accounting 101-master class for understanding business,https://www.udemy.com/master-key-financial-indicators-and-build-business-success/,True,20,37,2,43,all levels,2.5,2015-10-10 04:45:42+00:00,business finance
427,1069866,high-frequency trading & dark pools,https://www.udemy.com/high-frequency-trading-dark-pools/,True,40,19,11,22,beginner level,2.0,2017-04-18 21:43:21+00:00,business finance
428,25794,how to crowdfund,https://www.udemy.com/how-to-crowdfund/,True,30,43,6,17,all levels,1.5,2012-10-02 22:00:03+00:00,business finance
429,387348,financial statement fundamentals for small biz & investors,https://www.udemy.com/financial-statement-fundamentals/,True,30,751,1,61,beginner level,3.0,2015-05-14 21:17:53+00:00,business finance
430,475912,master the stock market with practice,https://www.udemy.com/master-the-stock-market-with-practice/,True,35,49,10,42,all levels,2.0,2015-05-15 18:04:34+00:00,business finance
431,332690,introduction to trade theory (technical analysis) for stocks,https://www.udemy.com/intro-price-theory-klatch-tminr/,True,20,45,4,6,beginner level,1.0,2014-11-24 04:14:02+00:00,business finance
432,830870,forex trading for beginners: technical trading,https://www.udemy.com/forex-trading-for-beginners-technical-trading/,False,0,1685,29,16,beginner level,2.0,2016-04-28 22:42:54+00:00,business finance
433,199822,ias 12 - accounting for income taxes (basics),https://www.udemy.com/ias-12-accounting-for-income-taxes-basics/,False,0,4269,60,17,all levels,4.5,2014-05-17 13:19:55+00:00,business finance
434,56058,surpassing your kickstarter goals,https://www.udemy.com/surpassing-your-kickstarter-goals/,True,30,124,7,12,all levels,1.0,2013-05-24 17:42:25+00:00,business finance
435,587232,simple linear regression analysis ( a complete course ),https://www.udemy.com/macro-economic-concepts/,True,200,811,5,29,all levels,1.5,2015-08-27 19:42:37+00:00,business finance
436,398798,forex: learn to trade forex and fx consistently,https://www.udemy.com/forex-learn-to-trade-forex-and-fx-consistently/,True,50,956,4,21,all levels,5.5,2015-01-20 04:28:14+00:00,business finance
437,130366,trading: high-roi trading,https://www.udemy.com/the-high-roi-trading-video-course/,True,190,126,20,47,intermediate level,12.5,2014-02-05 19:02:33+00:00,business finance
438,530430,fundraising 101,https://www.udemy.com/fundraising101/,True,95,26,4,5,beginner level,1.0,2015-06-17 23:50:28+00:00,business finance
439,615204,professional bookkeeping & accounting 2 - bank daybook,https://www.udemy.com/professional-bookkeeping-accounting-2-petty-cash-bank/,True,35,91,6,36,all levels,2.0,2015-11-01 18:29:15+00:00,business finance
440,441016,filing with companies house uk,https://www.udemy.com/filing-with-companies-house-uk/,True,30,30,5,9,all levels,1.0,2015-03-08 19:26:34+00:00,business finance
441,598722,"build, grow, and protect your assets: a step-by-step guide",https://www.udemy.com/ron-delegges-crash-course-for-investors/,True,195,226,26,26,all levels,3.5,2015-09-23 03:00:27+00:00,business finance
442,1225674,the advantages of etf options and index options trading,https://www.udemy.com/learn-etf-options-and-index-options-trading/,True,60,52,3,9,intermediate level,1.0,2017-05-23 21:04:42+00:00,business finance
443,1167536,learn to trade forex - from beginner to professional,https://www.udemy.com/learn-to-trade-forex-from-only-10-minutes-a-day/,True,195,89,7,64,all levels,12.5,2017-04-06 16:59:36+00:00,business finance
444,979616,"investing in stocks for big gains, fundamental investing",https://www.udemy.com/fundamental-analysis-of-stocks/,True,200,267,11,21,all levels,2.0,2016-10-22 14:28:36+00:00,business finance
445,528488,introduction to equity markets,https://www.udemy.com/introduction-to-equity-markets/,False,0,4770,64,31,beginner level,6.5,2015-07-30 19:00:30+00:00,business finance
446,832832,beginners guide to ichimoku trading,https://www.udemy.com/ichimoku/,True,20,265,16,17,all levels,1.0,2016-04-27 20:06:23+00:00,business finance
447,256094,financial management - ratio analysis,https://www.udemy.com/financial-ratio-analysis/,True,20,2046,9,72,beginner level,5.5,2014-07-05 15:25:07+00:00,business finance
448,975074,algotech hedge fund method for stock market trading,https://www.udemy.com/algotech-hedge-fund-method-for-stock-market/,True,20,605,19,4,all levels,0.3166666666666666,2016-10-10 21:05:19+00:00,business finance
449,436488,futures/commodity trading,https://www.udemy.com/futurestrading/,True,50,472,34,23,all levels,5.5,2015-03-05 22:58:02+00:00,business finance
450,72644,complete claritas investment certificate,https://www.udemy.com/claritas-investment-certificate/,True,50,388,56,35,all levels,11.5,2013-08-05 16:01:50+00:00,business finance
451,980408,introduction to the economics of public services regulation,https://www.udemy.com/introduction-to-the-economics-of-public-services-regulation/,True,80,98,35,69,intermediate level,8.0,2017-01-03 17:57:55+00:00,business finance
452,343886,accounting standard 3 - an analysis,https://www.udemy.com/learn-cash-flow-analysis/,True,25,1888,6,11,intermediate level,1.0,2014-11-14 07:42:47+00:00,business finance
453,837322,essentials of money value: get a financial life !,https://www.udemy.com/essentials-of-money-value/,True,20,0,0,20,all levels,0.6166666666666667,2016-05-16 18:28:30+00:00,business finance
454,1157298,introduction to forex trading business for beginners,https://www.udemy.com/introduction-to-forex-trading-business-for-beginners/,True,20,0,0,27,beginner level,1.5,2017-04-23 16:19:01+00:00,business finance
455,1282064,cryptocurrency (btc & eth) investment & trading course 2017,https://www.udemy.com/cryptocurrency-btc-eth-investment-trading-course-2017/,True,20,0,0,7,beginner level,2.5,2017-07-06 21:46:30+00:00,business finance
456,1247992,introduction to project management for finance and acct'g,https://www.udemy.com/introduction-to-project-management-m/,True,50,0,0,9,beginner level,2.0,2017-07-03 21:40:32+00:00,business finance
457,1251582,best practices in corporate budgeting,https://www.udemy.com/best-practices-corporate-budgeting/,True,50,0,0,9,intermediate level,2.0,2017-06-29 22:01:56+00:00,business finance
458,1258666,financial statement auditing cycles,https://www.udemy.com/financial-statement-auditing-cycles/,True,50,0,0,9,intermediate level,2.0,2017-06-29 23:20:10+00:00,business finance
459,1168172,case studies on credit appraisal for bankers,https://www.udemy.com/case-studies-on-credit-appraisal-for-bankers/,True,20,0,0,15,beginner level,3.5,2017-05-01 20:16:26+00:00,business finance
460,1233314,building a balanced scorecard,https://www.udemy.com/building-balanced-scorecard/,True,50,0,0,11,intermediate level,2.0,2017-07-03 21:38:22+00:00,business finance
461,1276182,options trading foundation: your journey to competency...,https://www.udemy.com/option-trading-foundation-your-journey-to-competency/,True,95,0,0,5,intermediate level,1.0,2017-07-05 04:41:54+00:00,business finance
462,1187084,forex how traders beat the markest with little experience,https://www.udemy.com/forex-how-traders-beat-the-markest-with-little-experience/,True,100,0,0,16,all levels,1.0,2017-07-06 21:16:13+00:00,business finance
463,1084454,cfa level 2- quantitative methods,https://www.udemy.com/cfa-level-2-quantitative-methods/,True,40,0,0,35,all levels,5.5,2017-07-02 14:29:35+00:00,business finance
464,885413,foundations of investing,https://www.udemy.com/foundations-of-investing/,True,40,0,0,18,beginner level,2.0,2016-07-27 21:07:46+00:00,business finance
465,178602,capital market road map,https://www.udemy.com/capital-market-road-map/,True,50,495,47,21,all levels,4.0,2014-03-11 16:15:21+00:00,business finance
466,601912,trading: 5k challenge,https://www.udemy.com/trading_course/,True,55,375,10,19,intermediate level,1.0,2015-09-12 00:13:34+00:00,business finance
467,831170,currencyfair - avoid bank charges when converting currencies,https://www.udemy.com/currencyfair-currency-exchange/,False,0,1730,34,11,all levels,0.6666666666666666,2016-05-05 14:38:15+00:00,business finance
468,327788,bitcoin - a comprehensive guide,https://www.udemy.com/bitcoin-a-comprehensive-guide/,True,20,283,13,35,all levels,2.5,2015-01-27 04:10:17+00:00,business finance
469,324656,forex trading,https://www.udemy.com/how-to-trade-forex/,True,95,136,14,25,all levels,4.5,2014-11-18 10:52:45+00:00,business finance
470,1220862,"the true ' secret sauce  for stock market success""",https://www.udemy.com/stockmarketsuccesssecretsauce/,True,200,23,2,30,all levels,3.0,2017-06-11 16:01:03+00:00,business finance
471,403628,bookkeeping to command senior bookkeeping wages,https://www.udemy.com/bookkeeping-to-command-senior-bookkeeping-wages/,True,55,683,16,58,all levels,4.5,2015-03-06 01:31:54+00:00,business finance
472,280842,take your career to the next level with mba finance,https://www.udemy.com/take-your-career-to-the-next-level-with-mba-finance/,True,50,618,10,19,all levels,2.0,2015-10-29 23:18:23+00:00,business finance
473,306360,how to read financial statements:  build financial literacy.,https://www.udemy.com/learn-how-to-read-financial-statements/,True,25,188,10,20,beginner level,1.5,2014-12-19 18:23:17+00:00,business finance
474,521234,accounting books of accounts (college level),https://www.udemy.com/books-of-accounts/,True,20,911,2,18,all levels,1.5,2015-06-05 19:01:45+00:00,business finance
475,327962,forex trading profitably,https://www.udemy.com/learn-how-to-make-1000s-a-day-forex-trading-in-under-1-hour/,True,20,512,13,15,all levels,0.6666666666666666,2014-11-04 12:37:45+00:00,business finance
476,790034,learn how to trade pump and dumps. 5 setups well explained.,https://www.udemy.com/how-to-trade-pump-and-dumps/,True,50,769,10,18,all levels,2.0,2016-03-14 17:17:00+00:00,business finance
477,400976,bitcoin trading 101,https://www.udemy.com/bitcoin-trading/,True,95,302,6,19,all levels,2.0,2015-01-29 08:03:35+00:00,business finance
478,892446,visualizing data,https://www.udemy.com/visualizing-data/,True,40,149,2,63,intermediate level,6.5,2016-07-22 13:09:03+00:00,business finance
479,322118,ifrs financial reporting,https://www.udemy.com/ifrs-financial-reporting/,True,55,72,9,15,all levels,3.5,2014-10-24 16:55:03+00:00,business finance
480,1029062,forex trading system: correlation eur/gbp vs gbp/usd,https://www.udemy.com/forex-trading-correlation-strategy-eurgbp-gbpusd/,True,50,33,4,26,intermediate level,1.0,2016-12-14 15:49:54+00:00,business finance
481,1048496,"sap crystal reports:master-detail,cross-tab,sub-reports",https://www.udemy.com/sap-crystal-reportsmaster-detailcross-tabsub-reports/,True,50,13,1,9,all levels,2.0,2016-12-26 17:39:05+00:00,business finance
482,501502,learn financial accounting different,https://www.udemy.com/learn-financial-accounting-different/,True,20,79,1,58,all levels,6.0,2015-05-24 21:14:23+00:00,business finance
483,74004,cfa level i workshop 4: fixed income and equity,https://www.udemy.com/cfa-workshop-4/,True,20,139,3,6,all levels,1.5,2013-08-12 13:51:50+00:00,business finance
484,226084,"ias37 - provisions, contingents liabilities & assets",https://www.udemy.com/ias37-provisions-contingents-liabilities-assets/,False,0,2247,53,29,all levels,4.0,2014-06-30 08:58:16+00:00,business finance
485,968056,what you should know to become a trader,https://www.udemy.com/what-you-should-know-to-become-a-trader/,True,125,17,2,14,all levels,1.5,2016-09-29 05:13:00+00:00,business finance
486,1107904,financial reporting a comprehensive study,https://www.udemy.com/financial-reporting-a-comprehensive-study/,True,50,45,1,72,all levels,8.0,2017-02-09 21:58:02+00:00,business finance
487,691180,an abundance mindset: how to craft yours,https://www.udemy.com/mindset-of-a-6-figure-income-earner-how-to-craft-yours/,True,50,33,4,40,beginner level,4.5,2016-01-22 21:45:33+00:00,business finance
488,843536,forex trading profit 183%p.a : trend is our friend-algotrend,https://www.udemy.com/forex-robot-trading-trend-is-our-friend-algo-trend/,True,120,54,11,12,all levels,0.6,2016-12-05 17:01:51+00:00,business finance
489,532836,how to build a massive retirement plan from scratch!,https://www.udemy.com/take-the-bulletproof-401k-super-charger-rat-race-off-ramp/,True,200,1498,30,23,beginner level,2.0,2015-06-22 23:04:23+00:00,business finance
490,493014,financial modeling: build a forward looking financial model,https://www.udemy.com/how-to-make-an-integrated-financial-model/,True,20,2317,44,22,all levels,2.0,2015-05-05 17:47:11+00:00,business finance
491,955748,trading for beginners - entry level,https://www.udemy.com/trading-for-beginners-tier-1/,False,0,5077,256,16,beginner level,1.5,2016-10-03 22:21:54+00:00,business finance
492,49798,bitcoin or how i learned to stop worrying and love crypto,https://www.udemy.com/bitcoin-or-how-i-learned-to-stop-worrying-and-love-crypto/,False,0,65576,936,24,all levels,8.0,2013-04-20 02:25:22+00:00,business finance
493,429662,trend following stocks: a complete trading system,https://www.udemy.com/trend-following/,True,95,1202,76,64,expert level,3.5,2015-03-23 17:03:31+00:00,business finance
494,97338,forex basics,https://www.udemy.com/forex-basics/,False,0,22344,712,26,beginner level,3.5,2013-10-16 17:40:23+00:00,business finance
495,510178,accounting bank reconciliation statement (college level),https://www.udemy.com/bankreconciliationstatement/,True,20,2189,4,16,all levels,1.5,2015-05-25 19:46:32+00:00,business finance
496,1002282,bitcoin - ethereum: trading -watch me manage my own account!,https://www.udemy.com/bitcoin-tips/,True,165,431,58,22,all levels,2.5,2016-11-12 04:22:59+00:00,business finance
497,706670,forex : learn technical analysis,https://www.udemy.com/learn-technical-analysis-from-beginner-to-pro/,True,200,1199,37,79,all levels,18.0,2016-01-01 19:04:07+00:00,business finance
498,275294,fasttrack to stock trading strategies,https://www.udemy.com/fasttrack-to-stock-trading-strategies/,True,25,5685,5,12,all levels,3.5,2014-08-05 18:24:18+00:00,business finance
499,594936,algorithmic futures trading - investing with no experience,https://www.udemy.com/algorithmic-futures-trading/,True,195,1512,23,19,all levels,1.5,2015-09-14 18:24:03+00:00,business finance
500,521342,succeed in forex even if you don't know where to start!,https://www.udemy.com/forex-trading-for-beginners-live-fx-examples/,True,200,1806,38,211,beginner level,19.5,2015-06-19 22:16:52+00:00,business finance
501,828740,hedge fund accounting and valuation,https://www.udemy.com/hedge-fund-accounting-and-valuation/,True,20,668,10,11,all levels,0.5666666666666667,2016-04-28 16:39:21+00:00,business finance
502,501960,"binary, forex, stock and bitcoin trading strategy",https://www.udemy.com/binary-forex-stock-and-bitcoin-trading-strategy/,False,0,3757,70,14,all levels,0.6166666666666667,2015-05-28 22:38:25+00:00,business finance
503,486240,2 easy steps to investment and avoiding traps,https://www.udemy.com/easy-steps-to-investment/,True,20,828,1,20,all levels,1.0,2015-04-27 23:18:59+00:00,business finance
504,869652,ethereum course for investors,https://www.udemy.com/how-to-purchase-store-and-profit-from-ethereuem/,True,40,111,20,11,all levels,1.0,2016-06-09 04:21:43+00:00,business finance
505,1095700,using xero for your bookkeeping needs  do beautiful business,https://www.udemy.com/xero-101/,True,95,39,6,28,beginner level,1.0,2017-02-27 16:33:33+00:00,business finance
506,169662,capital market immersion,https://www.udemy.com/capital-market-immersion/,True,195,613,33,142,all levels,24.5,2014-02-25 15:43:53+00:00,business finance
507,1041522,forex trading :rsi indicator-a secret weapon,https://www.udemy.com/forex-tradinglearn-rsi-indicator-to-trade-like-a-pro/,True,95,57,13,14,all levels,1.5,2016-12-21 14:44:15+00:00,business finance
508,657130,"trading mindset, and three steps to profitable trading",https://www.udemy.com/trading-mindset-steps-to-profitable-trading/,True,20,246,8,24,beginner level,1.5,2015-11-02 20:13:05+00:00,business finance
509,774570,professional bookkeeping & accounting 4:trial balance & more,https://www.udemy.com/professional-bookkeeping-accounting-4trial-balance-more/,True,35,83,8,21,all levels,1.0,2016-03-12 05:06:29+00:00,business finance
510,1078520,"internal controls - design, implementation and monitoring",https://www.udemy.com/internal-controls/,True,195,62,6,27,beginner level,6.5,2017-03-20 18:42:56+00:00,business finance
511,999262,forex online live trading system (special offer),https://www.udemy.com/forex-trading-i-will-show-you-how-to-get-profit/,True,200,31,8,34,all levels,5.5,2016-11-07 14:51:41+00:00,business finance
512,100526,winning options trading system,https://www.udemy.com/winning-options-trading-system/,True,105,367,11,24,all levels,7.5,2013-10-09 21:12:00+00:00,business finance
513,513046,learn the abc's of investing and understanding true financial value,https://www.udemy.com/investing-101-guide/,True,20,3,0,8,all levels,1.5,2015-06-01 22:47:06+00:00,business finance
514,309854,how to invest in russian equity market,https://www.udemy.com/how-to-invest-in-russian-equity-market/,True,30,3,0,12,intermediate level,1.5,2015-09-15 18:28:43+00:00,business finance
515,580068,handle difficult questions the bank manager will ask you,https://www.udemy.com/handle-difficult-questions-the-bank-manager-will-ask-you/,True,20,2,0,12,all levels,1.0,2015-09-04 20:03:24+00:00,business finance
516,304410,credit control procedures,https://www.udemy.com/credit-control/,True,20,3,0,6,all levels,0.5666666666666667,2014-09-22 03:58:46+00:00,business finance
517,782256,fmt: forex market trader certificate,https://www.udemy.com/fmtcertificate/,True,20,1,0,27,all levels,2.0,2016-03-17 17:43:59+00:00,business finance
518,826912,six stage negotiation,https://www.udemy.com/six-stage-negotiation-for-cash-collection/,True,30,1,0,21,all levels,2.5,2016-05-11 17:08:03+00:00,business finance
519,313512,financial reporting - fundamentals/basics,https://www.udemy.com/financial-reporting-fundamentals/,True,20,2,0,28,beginner level,2.5,2014-11-08 02:53:57+00:00,business finance
520,759262,decide whether to invest in a business ,https://www.udemy.com/decide-whether-to-invest-in-a-business/,True,20,1,0,43,beginner level,1.0,2016-02-15 17:33:49+00:00,business finance
521,359926,uk tax returns with hmrc,https://www.udemy.com/corporation-tax-returns-hmrc/,True,40,2,0,11,beginner level,1.0,2016-04-05 15:48:32+00:00,business finance
522,591724,financial market environment & investment strategies,https://www.udemy.com/financial-market-environment-investment-strategies/,True,105,1,0,25,all levels,1.5,2017-06-20 02:29:09+00:00,business finance
523,533458,how to obtain a business loan,https://www.udemy.com/how-to-obtain-a-business-loan/,True,20,1,1,12,all levels,0.5666666666666667,2015-11-17 19:17:56+00:00,business finance
524,1064904,evolution and features of etfs,https://www.udemy.com/evolution-and-features-of-etfs/,True,100,0,0,10,all levels,0.7166666666666667,2017-04-03 22:17:10+00:00,business finance
525,484134,cost accounting operating costing(professional course level),https://www.udemy.com/operating-costing/,True,20,731,2,8,all levels,1.0,2015-04-24 00:21:44+00:00,business finance
526,1046940,trade rsi breakout strategy: great risk/reward ratio (forex),https://www.udemy.com/trade-rsi-breakout-strategy-great-riskreward-ratio-forex/,True,200,66,12,19,all levels,2.0,2017-05-01 19:56:30+00:00,business finance
527,1107954,"day trading strategy for all level, with 72% success rate",https://www.udemy.com/1-shot-1kill/,True,95,51,9,15,all levels,0.5333333333333333,2017-03-02 16:25:56+00:00,business finance
528,455452,"accounting, finance and banking - a comprehensive study",https://www.udemy.com/accounting-finance-and-banking-a-comprehensive-study/,True,180,507,36,395,all levels,33.0,2015-03-26 18:01:39+00:00,business finance
529,1263966,advanced technical analysis part1!,https://www.udemy.com/advanced-technical-analysis-part1/,True,100,9,1,19,intermediate level,3.0,2017-06-27 22:00:27+00:00,business finance
530,658766,advanced financial management for ca / cs / cfa /cpa exams,https://www.udemy.com/advanced-financial-management-a-comprehensive-study/,True,150,375,15,194,all levels,24.5,2015-11-03 18:22:32+00:00,business finance
531,927442,learn the foundations of stocks and options,https://www.udemy.com/learn-how-to-trade-stocks-and-options/,True,50,80,18,63,beginner level,7.5,2016-08-11 21:18:34+00:00,business finance
532,972126,forex trading masterclass - learn to trade better,https://www.udemy.com/forex-market-masterclass/,True,200,152,7,30,all levels,3.0,2016-10-09 21:19:54+00:00,business finance
533,1031696,introduction to accounting - analyzing financial statements,https://www.udemy.com/introduction-to-accounting-analyzing-financial-statements/,True,60,37,15,12,intermediate level,1.0,2016-12-13 21:12:10+00:00,business finance
534,742106,credit risk analysis,https://www.udemy.com/credit-specific-analysis/,True,20,194,24,19,intermediate level,3.5,2016-01-28 22:09:01+00:00,business finance
535,355374,fund flow analysis for ca / cfa / cpa exams,https://www.udemy.com/learn-fund-flow-analysis/,True,25,1184,2,7,intermediate level,1.5,2014-11-28 11:43:27+00:00,business finance
536,529828,python for trading & investing,https://www.udemy.com/python-for-trading-investing/,True,95,638,25,36,all levels,5.0,2015-06-17 22:23:31+00:00,business finance
537,538560,stocks for beginners - a guide to investing,https://www.udemy.com/stocks-for-beginners-a-guide-to-investing/,True,20,64,15,14,beginner level,1.0,2015-07-17 19:16:47+00:00,business finance
538,994666,intro to impact investing,https://www.udemy.com/intro-to-impact-investing/,True,200,44,4,12,beginner level,0.5333333333333333,2016-11-08 17:02:08+00:00,business finance
539,389108,stock market - swing trading strategies for wall street,https://www.udemy.com/get-rich-to-a-millions-using-swing-trading-strategies/,True,50,814,9,5,all levels,1.0,2015-01-09 04:22:24+00:00,business finance
540,38456,essential options: strategies for mastering the stock market,https://www.udemy.com/essentialoptions/,True,50,211,9,27,intermediate level,5.0,2013-03-06 05:28:43+00:00,business finance
541,282050,the day trader: learn to trade the stock market and forex,https://www.udemy.com/day-trading-course/,True,20,768,23,54,all levels,10.5,2014-08-21 17:18:12+00:00,business finance
542,607800,introduction to the world of equity finance,https://www.udemy.com/equity-finance-basics/,True,20,29,9,32,all levels,2.0,2015-12-08 17:12:06+00:00,business finance
543,832410,stock technical analysis with excel,https://www.udemy.com/stock-technical-analysis-with-excel/,True,50,156,16,41,all levels,7.0,2016-04-28 18:22:49+00:00,business finance
544,779000,beginners forex strategy,https://www.udemy.com/beginners-forex-strategy/,False,0,2144,47,20,beginner level,1.0,2016-03-18 15:07:45+00:00,business finance
545,180372,mortgage backed securities,https://www.udemy.com/mortgage-backed-securities/,True,50,376,29,21,all levels,3.5,2014-03-13 12:47:09+00:00,business finance
546,429952,the complete financial model builder course-build 7 models,https://www.udemy.com/the-complete-financial-model-builder-course-build-7-models/,True,75,214,20,88,all levels,9.0,2015-03-19 19:00:23+00:00,business finance
547,172898,fundamental financial math,https://www.udemy.com/fundamental-financial-math/,True,50,406,13,15,all levels,2.5,2014-03-04 19:36:43+00:00,business finance
548,180360,equity swaps,https://www.udemy.com/equity-swaps/,True,50,394,25,18,all levels,3.0,2014-03-13 22:12:01+00:00,business finance
549,713416,proven methods in trading candlestick patterns,https://www.udemy.com/candlestick-patterns-winning-the-day-trading-game/,True,75,438,10,22,all levels,1.5,2016-02-12 23:44:27+00:00,business finance
550,407658,read financial statements as a stock investor,https://www.udemy.com/read-financial-statements-to-be-a-stock-investor/,True,20,56,8,18,beginner level,2.0,2015-07-10 19:32:16+00:00,business finance
551,572992,investing: how to fix hidden flaws inside your portfolio,https://www.udemy.com/investing-how-to-fix-hidden-flaws-inside-your-portfolio/,True,195,58,8,14,all levels,1.0,2015-12-03 02:30:13+00:00,business finance
552,192724,certificate program in financial accounting,https://www.udemy.com/certificate-program-in-financial-accounting/,True,50,1047,3,20,all levels,4.5,2014-04-24 10:56:31+00:00,business finance
553,469526,trading biotech stocks - understanding the healthcare sector,https://www.udemy.com/trading-biotech-stocks/,True,55,166,17,16,all levels,1.5,2015-04-24 21:22:27+00:00,business finance
554,854764,indian contract act 1872: must for all finance professionals,https://www.udemy.com/indian-contract-act-1872must-know-for-finance-professionals/,True,20,605,3,14,all levels,1.0,2016-05-20 17:19:02+00:00,business finance
555,754524,fundraising success: the art & science of major gifts,https://www.udemy.com/fundraising-success-the-art-science-of-major-gifts/,True,50,38,9,25,intermediate level,2.5,2016-05-27 17:16:58+00:00,business finance
556,851288,smart trading techniques for safe & consistent weekly result,https://www.udemy.com/smart-trading-techniques-for-safe-consistent-weekly-result/,True,100,46,11,24,intermediate level,2.5,2016-05-24 04:57:49+00:00,business finance
557,363058,technical trading and investing made easy,https://www.udemy.com/technical-trading-and-investing-made-easy/,True,40,217,7,27,intermediate level,1.5,2014-12-24 22:46:08+00:00,business finance
558,700080,budgeting for business,https://www.udemy.com/budgeting-for-business/,True,40,78,22,25,all levels,2.5,2016-01-11 20:46:47+00:00,business finance
559,637452,complete guide to business loans,https://www.udemy.com/complete-guide-to-business-loans/,True,30,35,4,35,beginner level,1.5,2015-12-04 05:11:46+00:00,business finance
560,360916,hot trading investing strategy: etf and futures,https://www.udemy.com/learn-to-trade-stocks-and-futures-with-profitable-strategy/,True,50,80,10,13,all levels,2.5,2014-12-08 07:07:22+00:00,business finance
561,375594,financial management - a complete study,https://www.udemy.com/financial-management-a-complete-study/,True,190,1941,128,527,all levels,71.5,2014-12-22 16:57:30+00:00,business finance
562,703770,mql4 programming for traders: build robust trading robots!,https://www.udemy.com/algorithmic-trading-bootcamp-metatrader4/,True,195,1367,33,74,all levels,7.0,2016-02-22 00:31:08+00:00,business finance
563,602032,ultimate stock market investing: learn how to value stocks,https://www.udemy.com/stock-investing/,True,50,1519,40,46,all levels,3.5,2015-11-03 00:09:31+00:00,business finance
564,475032,collection of advanced options concepts for options traders,https://www.udemy.com/advanced-options-concepts-for-options-stock-traders/,True,40,2025,34,9,expert level,1.0,2015-04-13 23:02:21+00:00,business finance
565,925854,no bull investing: investing 101 for financial freedom,https://www.udemy.com/no-bull-investing-investing-101-for-financial-freedom/,True,100,1213,12,25,beginner level,6.5,2017-03-13 22:53:07+00:00,business finance
566,895936,financial modeling - build your own 3 statement projection,https://www.udemy.com/financial-modelling-build-your-own-3-statement-projection/,True,20,1092,48,13,beginner level,1.0,2016-07-05 20:58:26+00:00,business finance
567,399170,small business owners: drive a productive business and grow,https://www.udemy.com/small-business-owners-drive-a-productive-business-and-grow/,True,20,5099,2,15,beginner level,3.0,2015-01-20 21:39:42+00:00,business finance
568,593460,successful day trading with fibonacci,https://www.udemy.com/use-fibonacci-on-thinkorswim-to-day-trade/,True,200,869,135,11,all levels,2.0,2015-08-31 19:54:34+00:00,business finance
569,1225564,short straddles - exploit earnings option volatility crush,https://www.udemy.com/short-straddles-exploit-option-volatility-crush/,True,60,59,8,7,expert level,0.5833333333333334,2017-05-24 14:45:31+00:00,business finance
570,774174,bitcoin for beginners: your quick start guide to bitcoin,https://www.udemy.com/bitcoin-podcast/,False,0,10670,444,15,all levels,1.0,2016-03-03 21:03:33+00:00,business finance
571,294292,technical analysis 101: ten primary candlestick reversals,https://www.udemy.com/trading-stocks-successfully-01-ten-primary-reversal-patterns/,True,95,1741,85,84,all levels,7.0,2014-10-05 16:09:30+00:00,business finance
572,189160,financial analysis:  a recipe for success,https://www.udemy.com/financial-analysis-a-recipe-for-success/,False,0,19614,635,14,all levels,1.5,2014-04-23 15:10:52+00:00,business finance
573,1000136,"basics of fixed income valuation, cfa level i 2017 prep",https://www.udemy.com/basics-of-fixed-income-valuation-cfa-level-i-2017-prep/,True,20,4,0,14,beginner level,3.5,2017-01-28 16:47:51+00:00,business finance
574,1232382,intro to financial statement audits,https://www.udemy.com/intro-financial-statement-audits/,True,50,1,0,9,intermediate level,1.5,2017-06-29 18:09:01+00:00,business finance
575,1058530,"how to get growing, passive income from the fortune 500!",https://www.udemy.com/how-to-get-growing-passive-income-from-the-fortune-500/,True,25,4,0,12,all levels,1.0,2017-01-19 16:07:18+00:00,business finance
576,994118,managing budgets in the public and non profit sector,https://www.udemy.com/managing-budgets-in-the-public-and-non-profit-sector/,True,95,4,0,20,all levels,2.0,2017-06-22 20:28:25+00:00,business finance
577,621014,system of asset management for professionals (samp),https://www.udemy.com/professional_asset_management_system/,True,50,8,1,8,expert level,1.0,2015-09-25 21:59:24+00:00,business finance
578,673750,how to invest in forex trading & add an additional income,https://www.udemy.com/forex-truth-fundamentals-and-understanding/,True,50,8,2,14,all levels,2.0,2015-11-21 20:47:58+00:00,business finance
579,390510,tax made simple for limited company owners and contractors,https://www.udemy.com/tax-made-simple-for-limited-company-owners-and-contractors/,True,50,11,0,57,all levels,3.0,2015-02-18 11:50:46+00:00,business finance
580,282044,introduction to the 8 pillars for accountants,https://www.udemy.com/8-pillars-for-accountants-introduction/,True,20,18,0,33,beginner level,0.6166666666666667,2014-08-16 17:37:15+00:00,business finance
581,118836,fx trading for beginners,https://www.udemy.com/fx-trading-for-beginners/,True,20,16,0,22,all levels,1.5,2013-12-01 04:10:23+00:00,business finance
582,849632,write a successful business grant proposal,https://www.udemy.com/write-a-successful-business-grant-proposal/,True,20,6,0,23,beginner level,2.5,2016-07-10 17:11:15+00:00,business finance
